symbol,name,trade_date,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,pnl_pct,pnl_gross,commission_entry,commission_exit,slippage_entry,slippage_exit,pnl_net,position_size,notional,gap_pct,atr_at_entry,confidence
P,棕榈油,2013-03-29,long,2013-03-29,6208.0,2013-03-29 00:45:00,6246.0,exit,0.006121134020618557,3040.0,20.0,20.0,160.0,160.0,2680.0,8,496640.0,-0.013663806800127106,114.4286,0.6732
P,棕榈油,2013-04-03,long,2013-04-03,6200.0,2013-04-03 00:45:00,6216.0,exit,0.0025806451612903226,1280.0,20.0,20.0,160.0,160.0,920.0,8,496000.0,-0.00449582530507386,114.0,0.6078
P,棕榈油,2013-05-30,long,2013-05-30,6154.0,2013-05-30 00:45:00,6144.0,exit,-0.0016249593760155996,-1000.0,25.0,25.0,200.0,200.0,-1450.0,10,615400.0,-0.007419354838709678,93.8571,0.6173
P,棕榈油,2013-06-07,short,2013-06-07,6190.0,2013-06-07 00:45:00,6380.571428571428,stop_loss,-0.03078698361412414,-19057.14,25.0,25.0,200.0,200.0,-19507.14,10,619000.0,0.003892312682452157,95.2857,0.6817
P,棕榈油,2013-07-15,long,2013-07-15,5780.0,2013-07-15 00:45:00,5640.0,exit,-0.02422145328719723,-14000.0,25.0,25.0,200.0,200.0,-14450.0,10,578000.0,-0.006531454107940873,95.8571,0.6013
P,棕榈油,2013-07-24,long,2013-07-24,5580.0,2013-07-24 00:45:00,5568.0,exit,-0.002150537634408602,-1200.0,25.0,25.0,200.0,200.0,-1650.0,10,558000.0,-0.009584664536741214,91.5714,0.6304
P,棕榈油,2013-07-25,long,2013-07-25,5502.0,2013-07-25 00:45:00,5516.0,exit,0.002544529262086514,1400.0,25.0,25.0,200.0,200.0,950.0,10,550200.0,-0.011853448275862068,91.7143,0.625
P,棕榈油,2013-07-26,long,2013-07-26,5460.0,2013-07-26 00:45:00,5368.0,exit,-0.01684981684981685,-9200.0,25.0,25.0,200.0,200.0,-9650.0,10,546000.0,-0.01015228426395939,93.8571,0.6198
P,棕榈油,2013-10-21,short,2013-10-21,5850.0,2013-10-21 00:45:00,5906.0,exit,-0.009572649572649573,-6160.0,27.5,27.5,220.0,220.0,-6655.0,11,643500.0,0.012461059190031152,87.1429,0.6099
P,棕榈油,2013-10-29,short,2013-10-29,6082.0,2013-10-29 00:45:00,6104.0,exit,-0.0036172311739559354,-1980.0,22.5,22.5,180.0,180.0,-2385.0,9,547380.0,0.04001367989056088,101.8571,0.7124
P,棕榈油,2013-10-30,short,2013-10-30,6180.0,2013-10-30 00:45:00,6332.0,exit,-0.02459546925566343,-13680.0,22.5,22.5,180.0,180.0,-14085.0,9,556200.0,0.012450851900393184,110.4286,0.6428
P,棕榈油,2014-02-17,long,2014-02-17,5976.0,2014-02-17 00:45:00,6010.0,exit,0.005689424364123159,4080.0,30.0,30.0,240.0,240.0,3540.0,12,717120.0,-0.006979062811565304,83.1429,0.6035
P,棕榈油,2014-02-27,short,2014-02-27,6300.0,2014-02-27 00:45:00,6266.0,exit,0.005396825396825397,3740.0,27.5,27.5,220.0,220.0,3245.0,11,693000.0,0.009615384615384616,86.7143,0.6387
P,棕榈油,2014-03-03,short,2014-03-03,6268.0,2014-03-03 00:45:00,6298.0,exit,-0.004786215698787492,-3000.0,25.0,25.0,200.0,200.0,-3450.0,10,626800.0,0.00901481004507405,91.0,0.6358
P,棕榈油,2014-03-05,short,2014-03-05,6322.0,2014-03-05 00:45:00,6372.0,exit,-0.007908889591901298,-5000.0,25.0,25.0,200.0,200.0,-5450.0,10,632200.0,0.012491992312620116,96.5714,0.689
